type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,label,first_word,data
CSI_DATA,7021,60:32:b1:0c:75:92,-49,11,1,6,0,0,1,0,1,0,0,-94,0,1,0,93061550,0,83,0,128,Standing1Pose,0,"0,0,9,4,10,6,11,7,12,8,13,9,13,9,13,8,13,8,13,7,12,7,11,6,9,6,8,6,7,7,6,7,4,8,3,8,2,8,1,8,0,8,-2,8,-3,8,-3,7,-4,7,-5,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-11,-8,-11,-8,-10,-9,-10,-9,-8,-8,-7,-7,-5,-5,-4,-2,-3,0,-2,3,-2,6,-2,9,-3,11,-5,13,-7,14,-9,14,-11,14,-13,13,-14,11,-14,10,-14,9,-12,8,-11,7,-8,7,-5,7,-2"
CSI_DATA,7022,60:32:b1:0c:75:92,-49,11,1,6,0,0,1,0,1,0,0,-94,0,1,0,93074919,0,83,0,128,Standing1Pose,0,"0,0,-11,-1,-12,-3,-14,-4,-15,-4,-16,-5,-16,-4,-16,-4,-15,-3,-15,-3,-14,-3,-13,-3,-11,-4,-10,-4,-9,-5,-8,-6,-7,-7,-6,-7,-5,-8,-4,-8,-3,-9,-2,-9,-1,-9,0,-8,1,-8,2,-8,3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,6,10,5,11,4,10,3,9,2,7,1,5,1,2,1,-1,1,-3,2,-6,4,-8,5,-9,7,-10,10,-11,12,-10,14,-9,15,-8,16,-6,16,-5,15,-4,14,-4,12,-5,9,-5,6,-7,4"
CSI_DATA,7023,60:32:b1:0c:75:92,-49,11,1,6,0,0,1,0,1,0,0,-94,0,1,0,93086958,0,83,0,128,Standing1Pose,0,"0,0,-11,-3,-12,-5,-13,-6,-15,-6,-15,-7,-16,-7,-15,-6,-15,-6,-15,-5,-14,-5,-13,-5,-11,-5,-10,-6,-9,-6,-8,-7,-7,-7,-6,-8,-4,-9,-3,-9,-2,-9,-1,-9,0,-9,1,-8,2,-8,3,-8,4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,8,9,9,8,9,7,9,6,8,5,7,4,4,2,2,2,-1,1,-4,2,-7,2,-9,4,-11,5,-12,8,-13,10,-13,12,-12,13,-11,14,-10,14,-8,14,-8,13,-7,11,-7,8,-7,6,-8,3"
CSI_DATA,7024,60:32:b1:0c:75:92,-49,11,1,6,0,0,1,0,1,0,0,-94,0,1,0,93097833,0,83,0,128,Standing1Pose,0,"0,0,4,9,3,11,2,13,3,14,3,15,4,16,4,15,4,15,4,14,4,13,3,12,2,11,1,10,0,10,-1,9,-2,9,-4,8,-4,8,-5,7,-6,6,-7,5,-7,4,-8,3,-8,2,-8,2,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-12,2,-13,1,-13,0,-13,-1,-12,-1,-11,-1,-8,-1,-6,0,-4,1,-1,3,1,6,3,8,4,11,5,13,4,15,4,17,2,18,1,18,0,17,-2,16,-3,14,-2,12,-2,10,-1,8,1,7,3"
CSI_DATA,7025,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93107381,0,83,0,128,Standing1Pose,0,"0,0,-6,8,-9,9,-10,10,-11,10,-11,12,-11,12,-11,12,-11,12,-10,11,-9,10,-9,9,-9,9,-9,7,-8,6,-9,4,-9,3,-9,2,-10,1,-9,0,-9,-2,-9,-2,-9,-4,-8,-4,-8,-6,-7,-6,-6,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-4,11,-5,11,-6,10,-7,9,-7,7,-7,6,-6,4,-4,2,-2,1,1,0,4,0,7,0,9,2,12,3,13,5,15,7,15,9,15,10,14,11,13,11,12,9,10,8,9,6,8,3,8,0,8"
CSI_DATA,7026,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93129680,0,83,0,128,Standing1Pose,0,"0,0,11,4,12,7,13,8,14,9,15,9,15,9,15,8,15,8,14,7,13,7,12,6,10,7,9,7,8,7,7,8,6,8,4,9,3,9,2,9,1,9,0,9,-1,9,-3,9,-4,8,-5,8,-6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-13,-6,-13,-7,-13,-8,-12,-8,-11,-8,-9,-7,-7,-5,-5,-2,-3,1,-2,4,-2,8,-2,10,-3,13,-4,15,-6,16,-9,16,-10,16,-13,15,-13,13,-14,12,-14,11,-13,9,-11,8,-8,8,-5,9,-2"
CSI_DATA,7027,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93147991,0,83,0,128,Standing1Pose,0,"0,0,6,8,7,10,7,12,7,13,8,13,8,13,8,13,8,13,8,12,7,11,6,10,4,10,4,9,3,9,2,9,0,9,-1,9,-2,8,-3,8,-3,8,-5,7,-6,6,-6,5,-6,5,-7,4,-8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-13,-2,-13,-3,-13,-4,-13,-4,-11,-5,-10,-4,-8,-3,-6,-1,-3,1,-1,4,0,6,1,9,1,12,1,14,0,16,-2,17,-3,17,-5,17,-6,16,-7,14,-7,13,-7,11,-5,9,-4,8,-1,7,1"
CSI_DATA,7028,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93160045,0,83,0,128,Standing1Pose,0,"0,0,10,0,12,2,13,3,15,3,15,3,15,3,15,3,14,2,14,2,13,2,12,2,10,3,9,3,9,4,8,5,7,5,6,6,5,7,4,7,3,8,2,8,1,8,0,8,-1,7,-2,8,-3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-10,-9,-11,-8,-11,-7,-11,-6,-10,-5,-8,-3,-6,-3,-3,-2,0,-2,3,-3,6,-4,8,-6,9,-8,10,-10,11,-13,10,-15,9,-16,8,-17,6,-17,5,-16,4,-14,4,-13,4,-10,5,-7,6,-5"
CSI_DATA,7029,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93171537,0,83,0,128,Standing1Pose,0,"0,0,8,-10,10,-12,12,-13,13,-13,14,-14,14,-14,13,-14,12,-14,12,-13,11,-12,10,-11,10,-10,10,-8,10,-7,10,-6,11,-4,10,-2,10,-1,10,0,10,1,9,3,9,4,8,5,7,5,7,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,2,-15,4,-14,5,-14,6,-12,6,-11,6,-8,5,-6,3,-4,1,-2,-2,-1,-5,0,-9,-1,-12,-2,-15,-3,-18,-5,-19,-7,-21,-9,-20,-11,-20,-12,-18,-12,-16,-11,-15,-9,-13,-7,-11,-4,-10,0,-10"
CSI_DATA,7030,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93184056,0,83,0,128,Standing1Pose,0,"0,0,9,5,9,7,11,8,12,9,12,9,13,9,12,9,12,8,12,7,11,7,10,7,8,7,8,7,6,7,5,7,4,8,3,8,2,9,0,9,0,8,-2,8,-3,7,-4,7,-4,6,-5,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-12,-6,-12,-6,-12,-7,-11,-8,-10,-7,-8,-6,-6,-4,-5,-2,-3,1,-2,4,-1,7,-1,9,-2,12,-3,13,-5,15,-7,15,-9,15,-11,14,-12,13,-12,11,-12,10,-11,9,-10,8,-7,7,-4,7,-1"
CSI_DATA,7031,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93193577,0,83,0,128,Standing1Pose,0,"0,0,10,-2,12,-1,14,0,15,0,16,0,16,0,15,-1,15,0,14,-1,13,-1,12,-1,11,0,10,1,9,2,9,3,8,4,7,4,6,5,6,6,5,7,3,7,3,7,2,7,0,8,-1,8,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-7,-11,-7,-12,-6,-12,-5,-12,-4,-10,-3,-8,-2,-6,-2,-3,-2,0,-2,2,-4,5,-6,7,-7,8,-10,8,-12,8,-14,8,-16,6,-18,5,-18,3,-17,2,-17,2,-15,2,-13,2,-10,4,-8,6,-6"
CSI_DATA,7032,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93205432,0,83,0,128,Standing1Pose,0,"0,0,4,-11,5,-12,7,-13,8,-14,8,-15,8,-15,7,-15,7,-14,6,-14,6,-13,6,-12,6,-11,6,-10,6,-8,7,-7,7,-6,8,-5,8,-4,8,-2,8,-2,8,0,8,1,8,2,7,3,7,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,5,-11,6,-11,7,-10,8,-9,8,-7,7,-6,6,-4,4,-3,1,-2,-2,-2,-4,-2,-7,-3,-10,-5,-12,-7,-14,-9,-15,-11,-15,-12,-15,-13,-14,-14,-12,-14,-11,-12,-10,-10,-9,-8,-8,-5,-8,-2,-9"
CSI_DATA,7033,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93216625,0,83,0,128,Standing1Pose,0,"0,0,4,-10,6,-12,8,-13,9,-13,9,-14,8,-14,8,-14,8,-14,7,-13,7,-12,7,-11,6,-10,7,-9,7,-8,7,-7,8,-6,8,-5,8,-4,8,-2,8,-1,8,0,8,1,7,2,7,3,7,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,3,-12,4,-12,5,-11,6,-10,6,-8,6,-6,5,-5,3,-3,1,-2,-2,-1,-5,-2,-8,-2,-10,-4,-13,-5,-15,-7,-16,-9,-16,-11,-16,-12,-15,-13,-14,-12,-12,-11,-11,-10,-10,-7,-9,-4,-9,-1,-9"
CSI_DATA,7034,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93227188,0,83,0,128,Standing1Pose,0,"0,0,10,2,11,3,13,5,14,5,15,5,15,5,14,4,14,4,14,4,12,4,11,4,10,4,9,4,8,5,7,6,6,6,5,7,4,7,3,8,2,8,1,8,0,8,-1,7,-2,7,-3,7,-4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-10,-9,-10,-10,-9,-10,-8,-10,-7,-9,-6,-7,-4,-5,-3,-3,-3,0,-2,3,-3,6,-4,8,-5,10,-6,11,-9,12,-11,11,-13,11,-14,10,-15,8,-15,7,-15,6,-13,5,-11,6,-9,6,-6,7,-4"
CSI_DATA,7035,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93237238,0,83,0,128,Standing1Pose,0,"0,0,-6,-10,-6,-12,-6,-14,-7,-15,-7,-16,-7,-16,-7,-15,-7,-14,-7,-13,-6,-13,-6,-12,-5,-11,-4,-11,-2,-10,-1,-10,0,-10,1,-10,2,-9,3,-9,4,-8,5,-7,6,-6,6,-6,6,-4,7,-4,7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,12,-1,12,0,12,1,12,1,11,2,9,2,7,1,5,0,3,-2,0,-5,-2,-7,-3,-10,-4,-12,-4,-15,-3,-17,-2,-18,0,-19,1,-18,2,-18,3,-16,4,-15,4,-13,3,-11,1,-9,-1,-8,-4"
CSI_DATA,7036,60:32:b1:0c:75:92,-48,11,1,4,0,0,1,0,1,0,0,-94,0,1,0,93247841,0,83,0,128,Standing1Pose,0,"0,0,0,-13,2,-16,2,-17,3,-18,3,-20,2,-20,2,-19,2,-19,1,-18,1,-16,2,-15,2,-14,3,-13,4,-12,5,-11,6,-10,7,-8,7,-8,8,-7,8,-6,9,-4,9,-3,9,-2,9,0,9,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,10,-10,11,-9,12,-8,12,-7,12,-5,10,-4,8,-3,5,-2,2,-3,-1,-4,-4,-5,-8,-8,-10,-10,-12,-13,-13,-16,-13,-17,-13,-19,-11,-20,-10,-20,-8,-19,-6,-17,-5,-15,-5,-12,-5,-8,-7,-5,-9"
CSI_DATA,7037,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93261336,0,83,0,128,Standing1Pose,0,"0,0,10,1,12,2,13,3,15,3,15,3,15,3,15,3,15,2,14,2,13,2,12,2,11,2,10,3,9,4,8,5,7,5,6,6,5,7,4,7,3,8,2,8,1,8,0,8,-1,7,-2,7,-3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-10,-9,-11,-8,-11,-7,-11,-6,-10,-5,-8,-4,-5,-3,-3,-2,0,-2,3,-3,6,-4,8,-6,9,-8,10,-10,11,-13,10,-14,9,-16,8,-16,7,-16,5,-16,4,-14,4,-12,5,-10,5,-7,7,-5"
CSI_DATA,7038,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93275072,0,83,0,128,Standing1Pose,0,"0,0,1,-13,3,-15,5,-17,5,-18,5,-19,5,-19,4,-19,4,-18,4,-17,4,-16,4,-15,4,-14,4,-13,5,-12,6,-10,7,-9,8,-8,8,-7,9,-6,9,-5,9,-3,10,-2,9,-1,9,0,9,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,7,-12,9,-11,10,-11,10,-9,10,-7,9,-5,7,-4,5,-3,2,-3,-1,-3,-5,-4,-8,-6,-11,-8,-13,-10,-15,-13,-15,-15,-15,-17,-14,-18,-13,-18,-11,-18,-10,-16,-9,-14,-7,-11,-8,-8,-8,-4,-10"
CSI_DATA,7039,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93283937,0,83,0,128,Standing1Pose,0,"0,0,-2,11,-3,13,-4,14,-4,15,-4,16,-4,17,-4,16,-3,15,-3,15,-3,13,-3,12,-4,12,-4,11,-5,9,-6,8,-7,8,-7,7,-8,6,-8,5,-9,4,-9,3,-9,2,-9,0,-9,-1,-9,-2,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-8,9,-9,8,-10,8,-11,6,-10,5,-9,3,-8,2,-5,2,-3,2,0,2,3,3,6,5,9,7,10,9,11,11,12,13,11,15,10,16,9,16,8,15,6,14,5,12,5,9,5,6,6,4,7"
CSI_DATA,7040,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93291421,0,83,0,128,Standing1Pose,0,"0,0,-6,-9,-6,-12,-6,-14,-6,-15,-7,-15,-7,-16,-7,-15,-7,-15,-7,-14,-6,-13,-5,-12,-4,-12,-3,-11,-3,-11,-1,-10,0,-10,1,-10,2,-9,3,-9,4,-8,4,-8,5,-6,6,-6,6,-5,7,-4,7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,11,-2,12,-2,12,-1,12,0,11,1,9,1,7,0,5,-1,2,-3,0,-5,-2,-7,-3,-9,-5,-12,-5,-15,-4,-17,-3,-18,-2,-18,0,-19,1,-18,3,-16,3,-15,3,-13,2,-11,1,-9,-1,-8,-4"
CSI_DATA,7041,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93307822,0,83,0,128,Standing1Pose,0,"0,0,2,10,1,12,1,14,1,15,1,16,1,16,2,16,2,15,2,14,2,13,1,12,0,11,0,11,-2,10,-2,9,-4,9,-5,8,-5,8,-6,7,-7,6,-7,5,-8,4,-8,3,-9,2,-9,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-11,5,-11,5,-12,3,-12,2,-12,1,-10,1,-8,0,-6,1,-3,2,0,3,2,5,5,7,6,9,7,12,7,14,7,16,6,17,5,17,3,17,2,16,1,15,0,12,1,10,2,8,3,6,5"
CSI_DATA,7042,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93315522,0,83,0,128,Standing1Pose,0,"0,0,8,7,8,9,8,11,10,11,10,12,10,12,10,11,10,11,10,10,9,9,8,9,7,9,6,8,5,8,4,9,2,9,1,9,0,8,-1,8,-2,8,-3,8,-4,7,-5,6,-6,6,-6,6,-7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-13,-2,-13,-3,-13,-4,-12,-4,-11,-5,-9,-4,-8,-3,-5,-1,-3,1,-2,4,0,7,0,9,0,12,0,14,-1,15,-3,16,-5,16,-6,16,-8,15,-8,13,-9,12,-8,10,-7,10,-5,8,-2,8,1"
CSI_DATA,7043,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93328259,0,83,0,128,Standing1Pose,0,"0,0,-1,12,-2,14,-4,15,-3,16,-3,17,-3,17,-3,17,-2,16,-2,16,-3,14,-3,13,-3,13,-4,11,-4,10,-6,8,-7,8,-7,7,-8,5,-9,5,-9,3,-10,2,-9,1,-10,0,-9,-1,-9,-2,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-11,7,-12,6,-12,6,-13,4,-12,3,-11,2,-9,1,-6,1,-3,2,0,2,3,4,6,6,8,9,10,11,10,13,10,16,10,17,9,18,7,17,6,17,5,15,4,13,4,10,4,7,5,4,7"
CSI_DATA,7044,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93341947,0,83,0,128,Standing1Pose,0,"0,0,-2,12,-4,14,-5,15,-5,17,-5,18,-5,18,-4,17,-4,17,-4,16,-4,15,-4,13,-4,12,-5,11,-6,10,-6,9,-7,8,-8,7,-9,6,-9,5,-10,4,-10,2,-10,1,-10,0,-10,-2,-10,-2,-9,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-9,10,-11,9,-12,8,-12,6,-12,5,-10,3,-9,2,-6,2,-3,2,0,2,4,4,7,5,9,8,11,10,12,13,13,15,12,17,11,17,10,18,8,17,7,15,6,13,5,10,5,7,7,4,8"
CSI_DATA,7045,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93352427,0,83,0,128,Standing1Pose,0,"0,0,4,9,4,12,3,13,4,15,4,15,4,15,5,14,4,14,5,13,4,12,3,12,2,11,1,10,0,9,0,9,-2,9,-3,9,-4,8,-5,7,-5,6,-6,6,-7,4,-8,4,-8,3,-8,2,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-12,2,-13,1,-13,0,-13,-1,-12,-2,-10,-2,-8,-1,-6,0,-3,1,-1,3,1,6,3,9,4,11,4,13,4,16,3,16,2,18,0,17,-2,17,-3,15,-3,14,-3,12,-3,10,-1,8,2,6,4"
CSI_DATA,7046,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93363594,0,83,0,128,Standing1Pose,0,"0,0,-11,-5,-12,-7,-13,-8,-13,-8,-14,-9,-14,-9,-14,-8,-14,-8,-14,-7,-12,-7,-12,-7,-10,-6,-9,-7,-8,-7,-7,-8,-6,-8,-6,-8,-4,-9,-3,-9,-2,-9,-1,-9,0,-9,1,-9,2,-8,3,-8,3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,11,5,11,6,10,6,9,6,7,5,5,3,4,1,2,-2,1,-5,0,-8,1,-10,1,-12,2,-14,4,-15,6,-15,8,-15,10,-14,10,-13,11,-11,11,-10,10,-9,9,-8,6,-8,4,-8,1"
CSI_DATA,7047,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93375898,0,83,0,128,Standing1Pose,0,"0,0,-7,-9,-7,-11,-7,-13,-8,-14,-8,-15,-9,-15,-9,-14,-9,-13,-9,-13,-8,-12,-7,-11,-6,-11,-5,-11,-4,-10,-3,-10,-2,-10,-1,-10,0,-10,1,-9,2,-9,3,-8,4,-7,5,-7,5,-6,6,-6,7,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,11,-2,12,-1,12,0,12,1,11,1,9,1,7,1,5,-1,2,-3,0,-5,-2,-7,-3,-10,-3,-13,-3,-15,-3,-17,-1,-18,0,-18,2,-18,3,-17,4,-16,5,-14,4,-12,4,-11,2,-9,0,-8,-3"
CSI_DATA,7048,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93384450,0,83,0,128,Standing1Pose,0,"0,0,8,6,8,8,9,10,10,11,11,11,11,11,11,11,10,10,10,9,10,9,8,8,8,8,6,8,5,8,4,8,2,9,1,8,0,9,-1,8,-2,8,-3,8,-4,7,-5,6,-5,6,-6,5,-7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-12,-4,-13,-5,-12,-6,-12,-6,-10,-6,-9,-5,-7,-4,-5,-2,-3,1,-2,4,-1,7,0,9,-1,12,-1,14,-3,15,-5,16,-6,16,-8,16,-9,14,-10,13,-10,11,-9,10,-8,9,-6,8,-3,7,0"
CSI_DATA,7049,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93397345,0,83,0,128,Standing1Pose,0,"0,0,-9,6,-11,6,-13,7,-14,7,-14,8,-14,8,-14,8,-13,8,-13,8,-12,7,-11,6,-11,5,-10,4,-10,3,-10,2,-10,0,-10,-1,-9,-2,-9,-3,-8,-4,-8,-5,-7,-6,-6,-6,-5,-7,-5,-7,-4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,12,-2,12,-3,12,-4,10,-4,9,-4,7,-4,4,-3,2,-1,0,1,-1,4,-2,7,-2,9,-2,12,-1,14,0,16,2,17,3,17,5,17,6,16,6,14,6,13,5,11,3,10,0,8,-3,7"
CSI_DATA,7050,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93411209,0,83,0,128,Standing1Pose,0,"0,0,-11,4,-13,3,-15,3,-16,3,-16,4,-16,4,-16,5,-15,4,-15,5,-14,4,-13,3,-12,3,-11,2,-11,1,-11,-1,-10,-2,-10,-3,-9,-4,-9,-5,-8,-5,-7,-6,-6,-7,-6,-7,-4,-8,-4,-8,-3,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,4,12,3,12,2,11,1,9,0,8,0,5,0,2,1,0,2,-3,3,-5,6,-6,8,-7,10,-6,13,-6,15,-5,17,-3,18,-1,18,0,17,1,16,1,14,0,13,-1,10,-3,8,-5,7"
CSI_DATA,7051,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93424934,0,83,0,128,Standing1Pose,0,"0,0,7,9,7,12,7,13,8,14,9,15,9,15,9,14,9,14,9,13,8,12,7,11,6,11,5,10,3,11,2,10,1,10,-1,10,-2,10,-3,9,-4,9,-5,8,-6,7,-7,6,-8,5,-8,5,-9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-14,0,-15,-1,-15,-2,-14,-3,-13,-3,-11,-3,-9,-2,-6,-1,-4,1,-1,4,0,7,2,10,3,13,2,15,1,18,0,19,-2,20,-4,19,-5,18,-6,17,-7,15,-7,13,-5,11,-3,10,-1,9,2"
CSI_DATA,7052,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93435362,0,83,0,128,Standing1Pose,0,"0,0,-10,5,-12,4,-14,4,-15,5,-16,5,-16,6,-15,6,-14,6,-14,6,-13,5,-12,4,-12,4,-11,3,-10,1,-10,0,-10,-1,-10,-2,-9,-3,-9,-4,-8,-5,-8,-5,-7,-6,-6,-7,-5,-7,-4,-8,-3,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,3,12,1,12,0,11,-1,9,-1,7,-1,5,-1,2,0,0,2,-2,4,-4,6,-5,8,-5,11,-5,13,-4,15,-3,17,-1,18,1,17,2,17,2,16,2,14,2,12,0,10,-2,8,-4,7"
CSI_DATA,7053,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93445498,0,83,0,128,Standing1Pose,0,"0,0,-8,-8,-8,-10,-9,-12,-9,-13,-10,-14,-10,-13,-11,-13,-10,-12,-10,-12,-9,-11,-9,-10,-7,-10,-6,-10,-5,-10,-4,-9,-2,-10,-1,-10,0,-10,1,-9,2,-9,3,-9,4,-7,4,-7,5,-6,6,-6,6,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,12,2,12,3,11,4,10,4,9,3,7,2,4,0,2,-2,1,-5,-1,-8,-2,-10,-2,-13,-1,-15,0,-16,2,-18,3,-18,5,-17,6,-16,7,-15,7,-13,7,-11,6,-10,4,-9,1,-8,-2"
CSI_DATA,7054,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93458377,0,83,0,128,Standing1Pose,0,"0,0,10,1,12,2,13,4,14,4,15,4,15,4,15,3,14,3,14,2,13,3,12,3,10,3,9,3,8,4,7,5,7,6,6,6,5,7,4,7,3,8,2,8,1,8,-1,7,-2,7,-3,7,-3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-9,-10,-9,-10,-8,-11,-7,-10,-6,-9,-5,-7,-4,-5,-3,-3,-2,0,-2,3,-3,6,-4,8,-6,10,-8,11,-10,11,-12,10,-14,10,-15,8,-16,7,-16,6,-15,5,-14,4,-12,5,-9,5,-6,7,-4"
CSI_DATA,7055,60:32:b1:0c:75:92,-48,11,1,5,0,0,1,0,1,0,0,-94,0,1,0,93473991,0,83,0,128,Standing1Pose,0,"0,0,-1,-12,0,-15,1,-17,1,-18,1,-19,1,-19,1,-18,1,-18,0,-17,1,-16,1,-14,1,-14,2,-13,3,-12,4,-11,5,-10,6,-9,6,-8,7,-7,8,-6,8,-5,8,-4,9,-2,9,-1,8,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,9,-9,10,-9,11,-8,11,-6,11,-5,10,-4,8,-3,5,-3,2,-3,-1,-4,-4,-5,-7,-7,-9,-10,-11,-12,-12,-15,-12,-17,-11,-18,-10,-19,-9,-19,-7,-18,-6,-16,-5,-14,-5,-12,-5,-9,-6,-6,-8"
